onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
17.841	0.038	FIXA	2026.56908	1113.39297	2028.34749	1117.96149	0.163	28.646	10.426	11.870
17.879	0.025	SACC	2028.84183	1117.66025	2048.62768	1097.98719	0.930	97.041	39.463	48.005
17.904	0.035	HPSO	2048.65291	1097.73216	2047.55983	1096.50752	0.055	27.625	7.429	9.072
17.939	0.190	PURS	2046.90963	1097.90720	2018.64151	1089.84832	0.980	56.482	3.520	10.475
18.129	0.040	FIXA	2018.58720	1089.79396	2018.49814	1090.31649	0.018	1.546	1.069	1.050
18.169	0.148	PURS	2018.53199	1090.37376	2020.31949	1097.78187	0.254	4.747	2.104	2.201
18.317	0.558	FIXA	2020.14225	1097.78340	2017.00520	1102.18533	0.180	8.026	1.883	2.095
18.874	0.170	PURS	2016.88818	1101.79600	2013.11415	1092.80195	0.325	10.042	1.803	2.755
19.044	0.418	FIXA	2013.13298	1092.83389	2014.69294	1094.94808	0.088	6.822	1.569	2.043
19.462	0.020	ISAC	2014.76736	1094.94410	2016.20081	1086.59321	0.282	20.904	16.253	14.287
